Wall time,Step,Value
1598805005.2104807,42,0.0010000000474974513
1598805052.1515176,94,0.0010000000474974513
1598805118.7676327,167,0.0010000000474974513
1598805175.1636498,229,0.0010000000474974513
1598805179.6385462,234,0.0010000000474974513
1598805215.2436545,273,0.0010000000474974513
1598805249.0579956,310,0.0010000000474974513
1598805256.3925874,318,0.0010000000474974513
1598805399.101471,474,0.0010000000474974513
1598805455.70791,536,0.0010000000474974513
1598805494.531264,579,0.0010000000474974513
1598805500.9089081,586,0.0010000000474974513
1598805544.4459784,634,0.0010000000474974513
1598805556.2555664,647,0.0010000000474974513
1598805616.883761,714,0.0010000000474974513
1598805703.577377,808,0.0010000000474974513
1598805892.57684,1014,0.0010000000474974513
1598805939.6873753,1066,0.0010000000474974513
1598806183.3502688,1333,0.0010000000474974513
1598806187.096425,1337,0.0010000000474974513
1598806230.7116427,1385,0.0010000000474974513
1598806237.0550075,1392,0.0010000000474974513
1598806277.4889078,1436,0.0010000000474974513
1598806509.8160758,1691,0.0010000000474974513
1598806548.7590418,1734,0.0010000000474974513
1598806551.4053457,1737,0.0010000000474974513
1598806680.8787143,1877,0.0010000000474974513
1598806717.1141584,1917,0.0010000000474974513
1598806825.218185,2036,0.0010000000474974513
1598806973.4623308,2199,0.0010000000474974513
1598807030.882451,2262,0.0010000000474974513
1598807072.1588337,2307,0.0010000000474974513
1598807146.761652,2389,0.0010000000474974513
1598807189.2690551,2436,0.0010000000474974513
1598807233.836189,2485,0.0010000000474974513
1598807234.767086,2486,0.0010000000474974513
1598807245.8015842,2498,0.0010000000474974513
1598807416.2095022,2685,0.0010000000474974513
1598807466.899602,2740,0.0010000000474974513
1598807742.4597483,3038,0.0010000000474974513
1598807917.61562,3230,0.0010000000474974513
1598807932.1379764,3246,0.0010000000474974513
1598807985.9703708,3305,0.0010000000474974513
1598809443.536854,3618,0.0010000000474974513
1598809445.3511763,3620,0.0010000000474974513
1598809490.9482276,3670,0.0010000000474974513
1598809555.4210942,3741,0.0010000000474974513
1598809622.206837,3814,0.0010000000474974513
1598809628.6865249,3821,0.0010000000474974513
1598809725.63138,3928,0.0010000000474974513
1598809751.048332,3956,0.0010000000474974513
1598809823.5766308,4036,0.0010000000474974513
1598810078.827232,4317,0.0010000000474974513
1598810154.9754367,4400,0.0010000000474974513
1598810241.4056265,4492,0.0010000000474974513
1598810257.1566007,4509,0.0010000000474974513
1598810409.5709994,4676,0.0010000000474974513
1598810511.3952007,4788,0.0010000000474974513
1598810678.4332952,4971,0.0010000000474974513
1598810801.46866,5106,0.0010000000474974513
1598810827.4228506,5134,0.0010000000474974513
1598811021.0130796,5345,0.0010000000474974513
1598811034.238301,5359,0.0010000000474974513
1598811209.2714734,5549,0.0010000000474974513
1598811327.7962267,5679,0.0010000000474974513
1598811367.8224614,5723,0.0010000000474974513
1598811444.9224136,5808,0.0010000000474974513
1598811495.9668467,5864,0.0010000000474974513
1598811502.4023066,5871,0.0010000000474974513
1598811535.2845218,5907,0.0010000000474974513
1598811611.1500258,5990,0.0010000000474974513
1598811804.8132176,6200,0.0010000000474974513
1598811822.3422508,6219,0.0010000000474974513
1598811886.9133854,6289,0.0010000000474974513
