Wall time,Step,Value
1598808133.892067,0,2.9973833560943604
1598812478.8689134,1,2.390397071838379
1598816840.45956,2,2.206892251968384
1598821232.2243714,3,2.109492540359497
1598825611.753675,4,2.0474698543548584
1598829957.1862612,5,2.002626657485962
1598834447.3632343,6,1.9655308723449707
1598838912.668442,7,1.937416672706604
1598843391.3524752,8,1.9109753370285034
1598847891.8640301,9,1.8902419805526733
1598852398.7151935,10,1.8063960075378418
1598856899.8448844,11,1.789491057395935
1598861384.73472,12,1.779883623123169
1598865886.045507,13,1.7718815803527832
1598870354.1264455,14,1.767663836479187
1598874791.7871547,15,1.7589378356933594
1598879287.1690695,16,1.755963683128357
1598883777.8240914,17,1.7482577562332153
1598888355.7588575,18,1.743051528930664
1598892873.14686,19,1.741764783859253
1598897413.2826355,20,1.7282620668411255
1598901923.4091573,21,1.7268575429916382
1598906415.4479666,22,1.7263156175613403
1598910929.239511,23,1.725433588027954
1598915465.7025037,24,1.7223070859909058
1598919991.3314376,25,1.723699927330017
1598924532.3846872,26,1.7230651378631592
1598929083.6601956,27,1.7249553203582764
1598933611.596349,28,1.7219363451004028
1598938145.5286753,29,1.7241510152816772
